Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image1802,139.80332946777344,129.6092987060547,95.39028930664062,98.48818969726562,0.38471949100494385,0.37261831760406494,0.37871724107385635,0.1,0.1,0.1,28.062963,1.0,0.23722071945667267,19.56979,20.180592,20.007765,19.933521,20.023796,19.96136,23.333944,22.698027,22.416718,22.253017,22.220509,22.24124,25.081493,24.644388,24.36123,24.12698,24.080427,24.10598,26.671053,26.184599,25.970863,25.806076,25.765987,25.603266,27.777767,27.594807,27.537365,27.416613,27.182487,26.891918,16.891724,25.693594,25.509472,25.403753,25.179823,25.09063
image1803,7.962666034698486,131.94619750976562,15.69223690032959,24.9287109375,0.09737777709960938,0.06129780039191246,0.08136292707906946,0.1,0.1,0.1,34.37694,1.0,1.084518551826477,32.991196,32.780605,32.504494,32.260742,32.323456,28.406391,33.28057,33.02072,32.639954,32.32294,32.011894,29.944803,33.495625,33.190094,32.847794,32.52205,32.178085,31.234211,33.76954,33.441193,33.05806,32.712334,32.338165,31.770601,33.99259,33.65616,33.26304,32.88335,32.512993,32.139004,34.204903,33.898678,33.58013,33.249092,32.950966,32.600243
image1805,129.47808837890625,132.84646606445312,16.843475341796875,14.069488525390625,0.05495893955230713,0.06579482555389404,0.060619485754918344,0.1,0.1,0.1,15.438935,0.22637215,1.954251766204834,11.3567,13.353702,14.570424,14.859465,14.758313,14.425929,14.96595,14.974491,14.990704,14.992321,14.92091,14.763419,15.055215,15.08764,15.119196,15.142908,15.097916,14.9405985,15.144058,15.184529,15.21805,15.265118,15.255782,15.104191,15.218311,15.278528,15.317014,15.375079,15.379757,15.228709,15.16661,15.332473,15.384816,15.428677,15.38576,14.984192
image1808,11.947554588317871,129.55123901367188,23.74400520324707,109.06902313232422,0.4260508716106415,0.09275002032518387,0.3083195675516795,0.1,0.1,0.1,29.891129,0.92417604,0.1994888037443161,27.723598,26.884016,26.047277,25.132526,24.210169,23.402903,27.964777,27.164745,26.363953,25.557487,24.833908,23.078201,28.174984,27.39858,26.63235,25.787691,25.082537,23.439577,28.23457,27.51089,26.792637,25.981243,25.309084,24.766336,28.526546,27.86185,27.222574,26.524715,25.944996,25.567963,29.335571,28.704535,28.1338,27.455778,26.765844,26.06412
image1809,127.73377990722656,133.71237182617188,33.11175537109375,36.539337158203125,0.14273178577423096,0.12934279441833496,0.1362019110332976,0.1,0.1,0.1,25.395153,0.3402064,0.6913291215896606,25.02375,24.785934,24.592693,24.510592,24.436386,24.445011,25.189959,25.10984,24.92133,24.817823,24.708296,24.655996,25.158897,25.104677,24.944027,24.834461,24.743382,24.681267,25.133896,25.061974,24.930922,24.819319,24.72532,24.565336,25.286293,25.171917,25.056316,24.926548,24.821909,24.629894,25.294804,25.233027,25.13498,25.02317,24.88039,24.728502
image181,152.2310028076172,132.74420166015625,53.355194091796875,48.64202880859375,0.19000792503356934,0.20841872692108154,0.19942589764993768,0.1,0.1,0.1,36.905624,0.6120912,0.5923275351524353,21.659586,22.923271,33.16546,33.881714,34.19689,25.151146,23.188942,33.922775,34.72813,35.554737,34.955772,32.429176,34.526077,35.683823,36.56282,36.83615,35.181576,33.914574,34.038097,35.20237,35.92594,36.149647,35.194557,34.01973,27.8925,34.77671,35.562508,35.766953,35.27153,33.470245,29.596132,34.414112,35.29527,35.57168,35.421535,33.69088
image1810,127.38029479980469,132.8268280029297,12.777587890625,9.928924560546875,0.03878486156463623,0.049912452697753906,0.04469629973998696,0.1,0.1,0.1,9.419873,0.146417,2.532963991165161,6.4406004,8.676176,8.716409,8.699552,8.660362,8.678653,8.2999115,9.014954,8.949984,8.876116,8.85254,8.799909,8.586047,9.090057,9.03679,8.98144,8.966351,8.942943,8.6804285,9.165661,9.115032,9.067265,9.078247,9.075543,8.848705,9.280176,9.245343,9.212569,9.234602,9.222179,8.975004,9.405136,9.378435,9.353631,9.34891,9.3070135
image1811,100.57040405273438,132.64865112304688,27.2117919921875,23.733245849609375,0.09270799160003662,0.10629606246948242,0.0997337069476227,0.1,0.1,0.1,26.972202,0.40699407,1.3013248443603516,22.231462,26.006813,26.53531,25.343613,20.256622,19.778236,23.003933,26.09308,26.436152,26.212145,25.682545,20.305075,25.512873,26.3729,26.71367,26.773842,26.238672,25.632454,26.243742,26.645956,26.882978,26.76656,26.318487,25.52256,25.427029,26.807268,26.96268,26.682999,26.150156,22.805954,25.987072,26.580437,26.842377,26.537603,26.149431,23.532368
image1812,125.41603088378906,132.67153930664062,10.8896484375,11.79833984375,0.04608726501464844,0.042537689208984375,0.044348004463394874,0.1,0.1,0.1,19.383316,0.2689648,2.359400749206543,18.341583,18.63092,18.716118,18.715023,18.651476,17.993057,18.898596,18.927603,18.959745,18.973953,18.919086,18.845137,18.980581,19.00492,19.035002,19.071402,19.054989,18.996056,18.992685,19.065718,19.101135,19.135612,19.145525,19.117771,19.054514,19.162441,19.191349,19.220884,19.259253,19.266762,18.868494,19.251022,19.291496,19.33943,19.37818,19.37108
image1813,122.82186889648438,132.9236602783203,25.960845947265625,22.0682373046875,0.08620405197143555,0.10140955448150635,0.09411438868853042,0.1,0.1,0.1,21.18709,0.29192048,1.2082730531692505,18.96813,20.828297,21.39233,21.168484,17.696186,13.4941635,19.817162,20.629982,20.73353,20.785748,20.821945,20.831837,20.473545,20.677824,20.748959,20.808884,20.895231,20.800495,20.702557,20.762695,20.848692,20.914028,21.000046,20.841156,20.669308,20.850163,20.954523,20.998562,21.045883,21.039248,19.47929,20.950674,21.080524,21.115534,21.103956,20.872814
image1814,136.73223876953125,133.13394165039062,40.59564208984375,35.13500213623047,0.13724610209465027,0.15857672691345215,0.14829543293500097,0.1,0.1,0.1,28.321152,0.41287598,0.7810503244400024,17.639132,19.25654,27.18584,27.264397,27.353874,19.259758,26.984665,27.515057,27.910952,28.076063,27.42693,26.056515,27.122486,27.632578,27.949772,27.938984,27.46255,26.952524,27.032276,27.54091,27.850916,27.943815,27.58387,27.011982,23.394655,27.575245,27.893343,28.097815,27.771278,27.038586,25.013111,27.632935,27.94537,28.234406,27.917206,27.440075
image1815,92.60020446777344,117.66221618652344,157.84835815429688,174.82492065429688,0.6829098463058472,0.6165951490402222,0.6505979695639272,0.1,0.1,0.1,28.1124,0.9696658,0.12793241441249847,14.374205,16.783047,15.718638,15.357115,9.276432,8.198404,20.466255,19.802572,19.146149,18.483715,17.913746,16.923367,23.13289,22.231611,21.538511,20.70014,20.02373,18.994007,25.088106,24.031143,23.27364,22.428627,21.695189,20.758972,26.684269,25.731136,25.096363,24.292206,23.543047,22.448301,27.221748,25.506351,24.51315,23.472837,22.790512,22.797337
image1816,127.56632232666016,132.74710083007812,13.009628295898438,12.003715515136719,0.04688951373100281,0.05081886053085327,0.04889367588750214,0.1,0.1,0.1,12.761764,0.17305869,1.897944688796997,11.45211,11.474501,11.451302,11.408967,11.428608,9.736325,11.865386,11.902737,11.862524,11.822484,11.806952,11.816707,12.079531,12.097824,12.089641,12.086502,12.065235,11.99985,12.248059,12.291738,12.272555,12.298617,12.2948475,12.196167,12.462316,12.504644,12.489913,12.524355,12.543952,12.435372,12.661777,12.70573,12.690966,12.722026,12.749044,12.614447
image1817,127.45182800292969,132.7003631591797,12.976837158203125,10.100250244140625,0.039454102516174316,0.05069077014923096,0.04542125264498413,0.1,0.1,0.1,11.466001,0.15203193,2.3586764335632324,10.108213,11.284116,11.230162,11.12419,11.054206,10.980792,10.9756155,11.347483,11.267618,11.216696,11.18096,11.1230955,11.031149,11.3071785,11.26061,11.226116,11.221412,11.178129,11.032087,11.32815,11.285958,11.259537,11.288265,11.256537,11.028089,11.386309,11.368357,11.348505,11.389665,11.349375,11.045995,11.431892,11.441535,11.428279,11.456267,11.417896
image1818,21.19580841064453,127.53971099853516,42.39161682128906,127.19090270996094,0.4968394637107849,0.1655922532081604,0.37031759816607135,0.1,0.1,0.1,32.665916,0.84763765,0.17474296689033508,27.07239,26.035717,24.890423,23.78917,22.652342,21.557716,27.041262,26.038788,24.987877,23.953985,22.908485,21.851223,27.251614,26.333643,25.346748,24.424652,23.393951,22.370392,27.739548,26.918743,26.019367,25.23584,24.289864,23.262959,28.37379,27.667439,26.893436,26.165367,25.294735,24.454292,30.116713,29.577394,28.986238,28.521675,27.5506,26.472198
image1819,179.46307373046875,131.9903564453125,41.32073974609375,44.766571044921875,0.17486941814422607,0.1614091396331787,0.1682739191901454,0.1,0.1,0.1,45.638622,1.0,0.623595654964447,36.063347,39.083366,39.24826,39.41445,39.795803,39.832726,38.710716,39.993073,40.602135,40.900925,41.088787,41.317314,40.361153,41.268623,42.090614,42.31413,42.52949,42.754208,41.553577,42.660988,43.471344,43.747135,43.95081,44.131912,42.408546,43.80081,44.69101,45.115242,45.168488,45.02265,23.283867,41.28286,42.01682,42.859962,43.439453,43.269512
image1821,130.15562438964844,132.84405517578125,11.844879150390625,9.894767761230469,0.03865143656730652,0.04626905918121338,0.042630736483382184,0.1,0.1,0.1,10.161358,0.1643686,2.7733876705169678,7.560495,8.300128,8.988982,9.077395,9.11714,8.450134,9.048675,9.370264,9.39971,9.402991,9.424922,9.1650305,9.356797,9.607031,9.646606,9.652584,9.689789,9.595079,9.422724,9.780819,9.821192,9.840815,9.908867,9.8492,9.5022135,9.906737,9.975149,10.032438,10.074531,9.984398,9.677471,9.988517,10.108021,10.146309,10.146992,10.090606
image1822,115.37930297851562,132.31497192382812,11.067779541015625,11.115669250488281,0.04342058300971985,0.043233513832092285,0.043327149382192724,0.1,0.1,0.1,13.874867,0.18540433,2.776664972305298,12.351884,12.228458,12.653062,12.641075,11.860412,10.832675,12.863524,13.09701,13.22992,12.99565,12.760207,11.916144,13.359007,13.528164,13.422676,13.1995325,12.980363,12.632828,13.649741,13.717508,13.599396,13.403467,13.168263,12.847058,13.740201,13.814095,13.706637,13.520407,13.2893095,12.949005,13.8261175,13.739353,13.688078,13.510793,13.251121,12.272628
image1823,126.39932250976562,132.81277465820312,17.48248291015625,16.147979736328125,0.06307804584503174,0.06829094886779785,0.06573619081180512,0.1,0.1,0.1,16.290257,0.20170312,1.5976295471191406,15.379253,15.712685,15.69847,15.254267,14.667349,11.385443,15.583034,15.822662,15.909103,15.861263,15.682627,15.572868,15.652489,15.904522,15.979878,15.974033,15.88487,15.809704,15.803265,15.9880905,16.050058,16.062685,16.028032,15.988844,15.938351,16.084425,16.103287,16.114601,16.088472,16.079342,15.961447,16.24908,16.24129,16.219757,16.207632,16.168604
image1824,96.60296630859375,131.52398681640625,46.53578186035156,54.51305389404297,0.21294161677360535,0.1817803978919983,0.19797505551448924,0.1,0.1,0.1,44.774364,1.0,0.4915601909160614,36.33166,36.236332,35.95131,35.54969,35.518875,34.660503,38.58642,38.665966,38.38909,38.084606,37.769928,36.832905,40.665054,40.84629,40.631023,40.383064,40.167336,39.28871,42.666092,43.001785,42.889862,42.672504,42.439346,41.6495,44.33845,44.755157,44.60258,44.401176,44.05862,42.973938,43.407402,43.29697,43.185925,43.00795,42.713604,27.590075
image1829,132.58314514160156,132.6951141357422,22.738372802734375,24.238494873046875,0.09468162059783936,0.08882176876068115,0.09179846372573211,0.1,0.1,0.1,29.043968,0.4714593,1.1668118238449097,21.604725,27.750484,27.70814,27.729706,27.87768,28.293697,28.820602,28.278265,28.319134,28.339447,28.370533,28.408955,28.64085,28.783545,28.850336,28.837564,28.816732,28.699348,28.644506,28.644676,28.692904,28.710842,28.716526,28.64924,29.080412,28.668274,28.685614,28.72726,28.7718,28.778475,28.950628,28.850567,28.865072,28.875893,28.947594,29.234274
image183,115.70417785644531,132.47128295898438,17.687652587890625,14.96514892578125,0.05845761299133301,0.06909239292144775,0.06399629394057202,0.1,0.1,0.1,22.772327,0.31364635,1.927427887916565,18.25989,21.722607,21.748474,21.53129,20.197039,17.84404,19.810701,22.300186,22.330786,22.29937,22.19485,21.53863,22.08741,22.472345,22.518135,22.545944,22.439974,22.304619,22.25124,22.580084,22.63519,22.665241,22.565205,22.385773,22.297394,22.671932,22.70173,22.719704,22.656673,22.435734,21.649359,22.634825,22.744522,22.761637,22.717138,22.08006
image1830,130.00257873535156,133.3866729736328,36.039154052734375,31.082275390625,0.1214151382446289,0.14077794551849365,0.13145353882526387,0.1,0.1,0.1,23.794716,0.32559794,0.8382730484008789,13.260811,20.91079,22.810581,23.250748,23.08324,23.344646,22.11454,22.696976,23.128567,23.372625,23.163591,23.09232,22.230057,22.695871,23.186012,23.408237,23.215462,22.72298,22.604359,22.724613,23.187023,23.412016,23.27878,22.73342,21.210606,22.814669,23.238018,23.543842,23.440233,22.764565,21.393627,22.983826,23.33162,23.682678,23.6095,22.489956
image1831,90.0332260131836,132.82333374023438,12.077255249023438,10.182525634765625,0.03977549076080322,0.0471767783164978,0.0436333477834713,0.1,0.1,0.1,15.301522,0.29962835,2.40487003326416,14.923769,14.7544775,14.509538,14.168836,13.90126,12.486681,15.088932,14.873681,14.53224,14.202104,13.873425,12.723198,15.126176,14.898805,14.559115,14.21849,13.889311,12.788689,15.191289,14.988449,14.641947,14.296506,13.953836,12.924724,15.239493,15.070966,14.72486,14.370521,14.028817,13.017114,15.288424,15.114868,14.76476,14.419823,14.102088,12.969565
image1832,141.22816467285156,132.33224487304688,21.914337158203125,18.971435546875,0.07410717010498047,0.08560287952423096,0.08006161890634148,0.1,0.1,0.1,19.416105,0.33821592,1.5767124891281128,13.741243,14.113071,17.797588,18.193344,17.39876,15.433745,14.417639,18.13769,18.41198,18.522018,18.643957,15.957886,17.969868,18.48011,18.767696,18.862896,18.853386,17.671963,18.146759,18.686298,18.982456,19.099457,19.166811,19.223202,16.994427,18.82696,19.114397,19.269537,19.383373,19.291523,16.833515,18.834892,19.210073,19.395569,18.78083,18.541996
image1833,116.44889831542969,132.72222900390625,12.75128173828125,12.082572937011719,0.047197550535202026,0.04980969429016113,0.0485212037247751,0.1,0.1,0.1,14.458698,0.18281895,2.5489351749420166,12.5675535,12.682204,12.69802,12.392846,11.581247,10.850712,13.164459,13.233524,13.106539,12.92596,12.639906,11.725065,13.575882,13.498004,13.358703,13.1729965,12.940952,12.426573,13.883073,13.770951,13.630082,13.438418,13.176599,12.704591,14.03685,13.949612,13.8289,13.6567335,13.410547,12.457403,14.304061,14.09081,13.972589,13.780852,13.305449,12.368722
image1834,139.67564392089844,132.7138671875,27.68316650390625,30.43878173828125,0.11890149116516113,0.10813736915588379,0.11364694278610132,0.1,0.1,0.1,34.94049,0.61782175,0.9826518297195435,24.38499,32.92626,33.077576,33.083023,33.112522,32.950005,31.623592,33.646008,33.701782,33.686348,33.646496,33.764908,34.421253,34.76985,34.805916,34.79323,34.689148,34.05801,34.353836,34.4954,34.51831,34.44538,34.38349,34.079094,32.151733,34.185257,34.258728,34.233227,34.1905,34.124985,28.787813,33.940765,34.121826,34.131382,34.07837,33.700237
image1836,101.05406188964844,132.6988067626953,46.17955017089844,40.129241943359375,0.15675485134124756,0.18038886785507202,0.16898554237722713,0.1,0.1,0.1,32.197033,0.4832498,0.7407624125480652,23.093538,29.444057,30.428984,30.180569,19.921768,19.02199,24.447157,29.804691,31.089516,30.885998,29.977875,20.277916,28.229216,30.220104,31.183277,32.01857,31.345165,29.991549,29.72503,30.64115,31.47242,32.003086,31.341648,30.209541,28.87035,30.952007,31.887228,32.097546,31.246853,24.346922,30.451702,30.850945,32.065308,31.91917,31.104258,25.97229
image1838,118.87642669677734,132.5894317626953,15.906173706054688,13.455963134765625,0.05256235599517822,0.06213349103927612,0.057547250049379654,0.1,0.1,0.1,18.389835,0.25545657,2.1366147994995117,14.431713,17.949858,17.975727,17.585356,15.589169,13.111853,15.874964,18.041645,18.104244,18.07422,17.982597,17.812815,17.62985,18.125803,18.189743,18.183863,18.055168,17.8524,18.07459,18.218506,18.254269,18.258265,18.13929,17.938353,18.137535,18.301914,18.352287,18.33287,18.243988,18.016191,17.498016,18.1865,18.387476,18.3518,18.255491,17.695555
image1839,158.21739196777344,132.60585021972656,55.26190185546875,48.307891845703125,0.18870270252227783,0.2158668041229248,0.20274021192335828,0.1,0.1,0.1,28.917604,0.50837946,0.6164156198501587,14.477967,15.830032,24.84317,25.32236,19.251345,20.424988,15.817456,24.907055,26.072319,25.859983,25.4511,21.725168,25.45362,26.438547,27.129267,26.58522,26.176182,25.926802,25.79585,27.25589,27.589869,27.422722,27.012354,26.626598,20.379728,26.975586,28.165133,28.209564,27.760609,26.253254,21.990894,23.247402,28.279154,28.702862,28.184708,27.721613
image1840,119.78001403808594,132.23619079589844,13.673980712890625,11.069549560546875,0.04324042797088623,0.053413987159729004,0.048594179874780756,0.1,0.1,0.1,16.35535,0.2212441,2.53354811668396,13.034611,15.958221,15.834611,15.465846,14.017786,12.085589,14.546949,16.181961,16.069891,15.983927,15.836191,15.626756,15.122098,16.262775,16.158957,16.107798,15.960352,15.803254,15.895079,16.342743,16.22331,16.153921,16.020481,15.818257,15.940134,16.357235,16.265898,16.197536,16.089634,15.872271,15.631626,16.311504,16.296432,16.23119,16.097836,15.347005
image1842,136.54689025878906,132.84005737304688,21.08074951171875,17.95294952392578,0.07012870907783508,0.08234667778015137,0.07648206057093292,0.1,0.1,0.1,22.907042,0.34274068,1.5918978452682495,17.24296,20.18592,21.54633,21.624653,21.616486,18.274223,21.37386,21.912949,22.15002,22.197632,22.098564,19.666813,22.128942,22.533007,22.684677,22.667534,22.488625,21.974262,22.305027,22.557331,22.712402,22.751995,22.670921,22.483595,22.38892,22.574581,22.694487,22.81093,22.825403,22.51858,21.250898,22.541447,22.727589,22.870346,22.759123,21.71539
image1843,130.5404052734375,132.52386474609375,14.8272705078125,13.527069091796875,0.05284011363983154,0.05791902542114258,0.055437762920257115,0.1,0.1,0.1,10.811182,0.17953138,2.0945661067962646,7.225274,7.884907,8.607266,8.98953,9.064663,8.349319,8.62979,9.364096,9.484872,9.576726,9.641947,9.568178,9.487044,9.730673,9.803527,9.890482,9.979814,10.045799,9.729328,10.062777,10.110321,10.22468,10.340396,10.398962,9.763454,10.303971,10.396197,10.505874,10.594628,10.614061,9.78896,10.396608,10.560354,10.646233,10.639108,10.693704
image1844,126.92236328125,132.77239990234375,16.031005859375,18.142181396484375,0.07086789608001709,0.0626211166381836,0.06687175391681115,0.1,0.1,0.1,20.91699,0.28587213,1.4629613161087036,20.117216,20.428452,20.493727,20.468712,20.439764,20.26331,20.343088,20.472992,20.515995,20.539732,20.534048,20.50089,20.54024,20.576715,20.615818,20.691242,20.71339,20.682861,20.63708,20.637348,20.664654,20.755653,20.812359,20.758947,20.711672,20.721083,20.722773,20.78562,20.835917,20.797707,20.813904,20.883175,20.86469,20.878368,20.906801,20.830727
