Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target
image362,155.02642822265625,132.74896240234375,37.86431884765625,34.14221954345703,0.13336804509162903,0.14790749549865723,0.1408255351068266,0.1,0.1,0.1,32.957806,0.5426807,0.8686487674713135
image363,127.05905151367188,132.89157104492188,10.122833251953125,9.64337158203125,0.03766942024230957,0.039542317390441895,0.03861722469312214,0.1,0.1,0.1,13.908523,0.20106913,2.373255729675293
image364,127.16293334960938,132.7437744140625,13.880279541015625,16.33245849609375,0.06379866600036621,0.054219841957092285,0.05920329824122279,0.1,0.1,0.1,17.669159,0.23214614,1.5546776056289673
image365,125.41670989990234,132.66285705566406,10.582168579101562,8.204498291015625,0.032048821449279785,0.04133659601211548,0.03698541013803049,0.1,0.1,0.1,11.67771,0.16002789,2.8403639793395996
image367,107.60981750488281,132.71058654785156,26.969390869140625,23.604156494140625,0.09220373630523682,0.10534918308258057,0.0989948972543856,0.1,0.1,0.1,23.018866,0.3310256,1.3047828674316406
image368,127.14746856689453,133.22201538085938,18.508132934570312,18.786956787109375,0.073386549949646,0.07229739427566528,0.07284400775823253,0.1,0.1,0.1,17.325289,0.2163825,1.2442688941955566
image369,132.35830688476562,132.9361572265625,24.5643310546875,24.547027587890625,0.09588682651519775,0.09595441818237305,0.0959206283024495,0.1,0.1,0.1,25.43554,0.40245575,1.124466896057129
image370,135.05223083496094,132.74632263183594,16.299468994140625,14.03741455078125,0.05483365058898926,0.06366980075836182,0.05941621313044467,0.1,0.1,0.1,15.051805,0.24259605,2.0801587104797363
image372,125.4838638305664,132.3406982421875,10.683273315429688,8.960784912109375,0.035003066062927246,0.04173153638839722,0.03851451520622952,0.1,0.1,0.1,12.255422,0.15282828,2.76371431350708
image373,139.30990600585938,133.00637817382812,32.80377197265625,27.781005859375,0.1085195541381836,0.12813973426818848,0.11873559939772088,0.1,0.1,0.1,22.971973,0.36978108,1.0552072525024414
image376,97.85293579101562,132.73764038085938,12.152679443359375,10.206184387207031,0.039867907762527466,0.04747140407562256,0.04383482790129574,0.1,0.1,0.1,17.46104,0.28520587,2.9218900203704834
image377,216.04769897460938,132.2559356689453,41.9407958984375,33.10211181640625,0.12930512428283691,0.16383123397827148,0.14758131384535617,0.1,0.1,0.1,34.890656,0.69760823,0.9134969115257263
image378,128.0357666015625,132.86300659179688,17.43122100830078,14.029632568359375,0.05480325222015381,0.06809070706367493,0.06180510028443034,0.1,0.1,0.1,11.642905,0.18150781,1.8474129438400269
image379,128.00238037109375,132.7895965576172,15.89373779296875,16.067138671875,0.06276226043701172,0.06208491325378418,0.062424505560289355,0.1,0.1,0.1,18.518608,0.2633709,1.674170970916748
image380,128.81031799316406,132.3030548095703,9.586517333984375,8.91107177734375,0.03480887413024902,0.037447333335876465,0.036152181761159065,0.1,0.1,0.1,14.088156,0.19304286,2.859133005142212
image381,114.25852966308594,132.82180786132812,16.956878662109375,14.3016357421875,0.05586576461791992,0.06623780727386475,0.06127165237201655,0.1,0.1,0.1,21.951662,0.29234967,1.996334195137024
image382,41.960105895996094,132.58389282226562,30.159812927246094,24.137359619140625,0.09428656101226807,0.11781176924705505,0.10669950459266785,0.1,0.1,0.1,28.319574,0.67040104,1.2141600847244263
image383,65.86433410644531,132.6967315673828,31.7762451171875,26.35955810546875,0.1029670238494873,0.12412595748901367,0.11403828594596052,0.1,0.1,0.1,23.687277,0.6328466,1.0072110891342163
image385,156.4510955810547,132.71070861816406,34.714691162109375,29.793670654296875,0.11638152599334717,0.13560426235198975,0.12635896398864507,0.1,0.1,0.1,25.62876,0.46593627,1.0447993278503418
image386,134.99009704589844,132.8895721435547,12.386322021484375,9.94281005859375,0.038839101791381836,0.04838407039642334,0.04387193918718073,0.1,0.1,0.1,17.141777,0.25956446,2.708759307861328
image387,41.7947998046875,132.09478759765625,83.589599609375,76.13134002685547,0.2973880469799042,0.3265218734741211,0.31229488015621676,0.1,0.1,0.1,33.67047,0.9000477,0.36458370089530945
image388,150.9842987060547,132.47080993652344,24.058441162109375,20.602294921875,0.08047771453857422,0.09397828578948975,0.08748880138990146,0.1,0.1,0.1,22.505478,0.3769326,1.4646070003509521
image389,128.63653564453125,132.86044311523438,28.9296875,30.21831512451172,0.1180402934551239,0.113006591796875,0.1155508560516046,0.1,0.1,0.1,26.20288,0.3802384,0.8812212347984314
image39,125.94774627685547,133.19219970703125,18.050277709960938,21.139007568359375,0.08257424831390381,0.07050889730453491,0.07677893944210124,0.1,0.1,0.1,24.556467,0.34219798,1.2666562795639038
image390,250.35641479492188,132.61688232421875,10.71209716796875,43.32159423828125,0.16922497749328613,0.04184412956237793,0.12326399349858065,0.1,0.1,0.1,41.167732,0.9209651,0.6911470890045166
image391,161.12948608398438,132.67127990722656,57.13641357421875,50.252777099609375,0.19629991054534912,0.223189115524292,0.21017497016608305,0.1,0.1,0.1,36.60921,0.5975435,0.5750675797462463
image392,167.84335327148438,131.80284118652344,33.840576171875,39.912445068359375,0.1559079885482788,0.13218975067138672,0.1445362083972968,0.1,0.1,0.1,41.407665,1.0,0.6920741200447083
image393,118.50956726074219,132.28810119628906,13.079986572265625,11.01385498046875,0.043022871017456055,0.0510936975479126,0.04723099278917515,0.1,0.1,0.1,18.399336,0.25041017,2.5629756450653076
image394,126.85826110839844,132.86575317382812,10.245697021484375,9.71832275390625,0.03796219825744629,0.04002225399017334,0.03900582848108474,0.1,0.1,0.1,10.1835985,0.1758767,2.448007345199585
image395,199.16793823242188,132.58448791503906,31.96783447265625,25.90234375,0.1011810302734375,0.12487435340881348,0.11364683239418405,0.1,0.1,0.1,26.900158,0.58813715,1.1311737298965454
image396,110.39166259765625,132.91339111328125,15.108688354492188,13.952606201171875,0.05450236797332764,0.05901831388473511,0.056805235183463185,0.1,0.1,0.1,17.278696,0.24471672,2.235116958618164
image399,141.04867553710938,132.7762451171875,42.0015869140625,36.21527862548828,0.1414659321308136,0.16406869888305664,0.15318477063144864,0.1,0.1,0.1,29.963547,0.4436023,0.7775232195854187
image40,128.88427734375,132.84158325195312,11.750701904296875,9.863761901855469,0.038530319929122925,0.04590117931365967,0.04237631305473204,0.1,0.1,0.1,14.929392,0.20767178,2.5970630645751953
image400,133.61203002929688,132.40463256835938,18.694580078125,15.1451416015625,0.059160709381103516,0.07302570343017578,0.0664557856621505,0.1,0.1,0.1,17.38725,0.264265,1.8337481021881104
image403,128.48184204101562,132.40505981445312,10.864982604980469,8.828483581542969,0.03448626399040222,0.042441338300704956,0.0386689125834345,0.1,0.1,0.1,8.940767,0.1480304,2.859278917312622
image404,97.87351989746094,132.27220153808594,24.436798095703125,20.9105224609375,0.08168172836303711,0.09545624256134033,0.08883636359144385,0.1,0.1,0.1,28.60742,0.43380082,1.4484047889709473
image405,122.61936950683594,132.94386291503906,11.53851318359375,10.17620849609375,0.03975081443786621,0.045072317123413086,0.04249494687222934,0.1,0.1,0.1,12.54314,0.18960777,2.8355681896209717
image408,152.43174743652344,132.70584106445312,18.94281005859375,16.29644775390625,0.06365799903869629,0.07399535179138184,0.06902047858549307,0.1,0.1,0.1,21.473862,0.37566128,1.8752585649490356
image409,121.43778991699219,132.7438507080078,12.870346069335938,10.144287109375,0.039626121520996094,0.050274789333343506,0.0452646879438532,0.1,0.1,0.1,16.371588,0.22224057,2.575076103210449
image41,126.40544128417969,132.6758575439453,8.826263427734375,7.901092529296875,0.030863642692565918,0.0344775915145874,0.03272054978832971,0.1,0.1,0.1,12.955524,0.16706222,2.925168514251709
image410,126.55152893066406,132.66883850097656,22.84857177734375,24.229095458984375,0.09464490413665771,0.08925223350524902,0.09198809451421587,0.1,0.1,0.1,22.079178,0.2729992,1.0450596809387207
image412,247.13099670410156,132.03616333007812,14.84075927734375,21.35192108154297,0.08340594172477722,0.05797171592712402,0.07182364152050527,0.1,0.1,0.1,32.715435,0.9980022,1.2280138731002808
image413,129.6300506591797,133.5474853515625,48.58984375,50.40008544921875,0.19687533378601074,0.1898040771484375,0.19337203101214398,0.1,0.1,0.1,32.18302,0.55142486,0.5156794786453247
image414,110.75706481933594,132.64706420898438,47.474029541015625,53.95075225830078,0.21074512600898743,0.18544542789459229,0.19849875927011787,0.1,0.1,0.1,41.365894,0.73206806,0.5257890224456787
image415,132.9385986328125,132.7232666015625,14.209663391113281,12.257255554199219,0.0478799045085907,0.055506497621536255,0.051833659594714,0.1,0.1,0.1,15.305029,0.2541146,2.3274600505828857
image417,124.78767395019531,132.80685424804688,17.337799072265625,14.16192626953125,0.055320024490356445,0.0677257776260376,0.06183480437692486,0.1,0.1,0.1,13.405793,0.19877091,1.8198010921478271
image419,126.62648010253906,133.32252502441406,23.045867919921875,21.053741455078125,0.08224117755889893,0.09002292156219482,0.08621988660647677,0.1,0.1,0.1,18.248465,0.2222107,1.1766324043273926
image42,112.09110260009766,132.78855895996094,14.508773803710938,13.963043212890625,0.054543137550354004,0.05667489767074585,0.05561923174508234,0.1,0.1,0.1,16.615911,0.24869666,2.270533800125122
image420,103.30192565917969,132.60202026367188,28.938385009765625,26.3348388671875,0.10287046432495117,0.11304056644439697,0.10807521013743433,0.1,0.1,0.1,19.572771,0.32105714,1.1249092817306519
image421,115.45606994628906,132.84426879882812,22.877288818359375,19.949371337890625,0.07792723178863525,0.08936440944671631,0.08384107325768213,0.1,0.1,0.1,23.123594,0.32225272,1.4641972780227661
image423,164.43618774414062,132.00518798828125,119.81643676757812,127.75084686279297,0.49902674555778503,0.46803295612335205,0.4837781210428794,0.1,0.1,0.1,39.96076,0.947329,0.20467571914196014
image424,124.0501937866211,134.58502197265625,66.14271545410156,64.26152801513672,0.2510215938091278,0.25836998224258423,0.2547222882695074,0.1,0.1,0.1,31.92326,0.475014,0.3960988521575928
image425,39.45677947998047,127.60195922851562,78.91355895996094,104.7799072265625,0.40929651260375977,0.3082560896873474,0.3623157821976111,0.1,0.1,0.1,48.83306,0.9999329,0.24426664412021637
image426,123.47616577148438,132.4281463623047,11.32586669921875,8.969329833984375,0.035036444664001465,0.04424166679382324,0.03990537266703143,0.1,0.1,0.1,13.239108,0.18558802,2.901505708694458
image427,132.57879638671875,132.8217315673828,18.72582244873047,16.159454345703125,0.06312286853790283,0.0731477439403534,0.06831942979861903,0.1,0.1,0.1,14.721547,0.22119242,1.7415995597839355
image432,133.5700225830078,133.158935546875,50.919891357421875,50.82061767578125,0.1985180377960205,0.1989058256149292,0.19871202630180546,0.1,0.1,0.1,33.666462,0.56427646,0.525519847869873
image433,56.69232940673828,128.82583618164062,113.38465881347656,112.596923828125,0.4398317337036133,0.4429088234901428,0.4413729601471688,0.1,0.1,0.1,50.220406,0.9182479,0.23988866806030273
image436,130.3909912109375,132.8479461669922,17.08074188232422,14.310302734375,0.055899620056152344,0.06672164797782898,0.06154894731552896,0.1,0.1,0.1,16.617176,0.23771799,1.8542085886001587
image437,133.0130615234375,132.640869140625,19.898406982421875,18.701568603515625,0.07305300235748291,0.07772815227508545,0.07542680826318078,0.1,0.1,0.1,14.801156,0.22262496,1.5582720041275024
image438,159.41714477539062,132.75352478027344,11.06671142578125,10.060760498046875,0.039299845695495605,0.04322934150695801,0.04131134129276709,0.1,0.1,0.1,15.70733,0.2605908,2.7456765174865723
image441,127.12992095947266,132.73178100585938,20.427352905273438,16.39270782470703,0.06403401494026184,0.07979434728622437,0.07234463673350035,0.1,0.1,0.1,13.685593,0.17453876,1.435077428817749
image444,125.70849609375,133.00164794921875,11.47210693359375,9.84619140625,0.03846168518066406,0.044812917709350586,0.041758225660111205,0.1,0.1,0.1,14.170935,0.17428176,2.58838152885437
image445,194.4773712158203,130.13388061523438,123.04525756835938,130.0201416015625,0.5078911781311035,0.4806455373764038,0.494456055389785,0.1,0.1,0.1,41.35443,0.9562012,0.2122282236814499
image447,26.257080078125,132.58206176757812,49.88043212890625,40.165496826171875,0.1568964719772339,0.19484543800354004,0.17689155947881502,0.1,0.1,0.1,43.305992,0.84627515,0.7661320567131042
image448,135.93736267089844,132.3681182861328,26.092132568359375,33.172119140625,0.1295785903930664,0.10192239284515381,0.1165735502837928,0.1,0.1,0.1,35.45656,0.684493,0.8878496885299683
image449,51.613624572753906,132.53433227539062,41.24043273925781,33.21483612060547,0.1297454535961151,0.16109544038772583,0.1462628176307584,0.1,0.1,0.1,29.356962,0.6456538,0.895738422870636
image45,148.15965270996094,132.8070526123047,31.889984130859375,28.314697265625,0.11060428619384766,0.12457025051116943,0.11779442991259406,0.1,0.1,0.1,30.021645,0.49708822,1.0396809577941895
image451,134.01368713378906,132.8253631591797,18.138671875,19.769378662109375,0.07722413539886475,0.07085418701171875,0.07410763423964432,0.1,0.1,0.1,27.80123,0.45948067,1.4929784536361694
image453,124.7950439453125,132.86944580078125,12.023284912109375,9.867134094238281,0.038543492555618286,0.046965956687927246,0.04296162186182721,0.1,0.1,0.1,11.436607,0.15839985,2.7412874698638916
image454,139.9427032470703,132.66873168945312,23.28216552734375,19.64922332763672,0.07675477862358093,0.09094595909118652,0.08415005501059013,0.1,0.1,0.1,20.9275,0.31709337,1.508196234703064
image455,137.3015899658203,132.81475830078125,24.721405029296875,30.327423095703125,0.11846649646759033,0.09656798839569092,0.10807332503466312,0.1,0.1,0.1,36.96924,0.6714045,0.9625270366668701
image457,205.74819946289062,132.3907470703125,37.92535400390625,31.008880615234375,0.12112843990325928,0.1481459140777588,0.13531317528484094,0.1,0.1,0.1,32.329075,0.6449012,0.9931750297546387
image458,124.88746643066406,132.72955322265625,12.02215576171875,12.116180419921875,0.047328829765319824,0.04696154594421387,0.04714554551824134,0.1,0.1,0.1,21.684477,0.31280935,2.1399052143096924
image46,127.07168579101562,132.80906677246094,12.0184326171875,11.810943603515625,0.04613649845123291,0.04694700241088867,0.04654351471853303,0.1,0.1,0.1,12.098588,0.16109625,2.038708209991455
image460,133.61196899414062,132.80471801757812,19.05322265625,16.00604248046875,0.06252360343933105,0.07442665100097656,0.06873327929853155,0.1,0.1,0.1,15.817854,0.24024545,1.7888065576553345
image461,45.70936965942383,132.2075653076172,91.41873931884766,79.59506225585938,0.3109182119369507,0.35710445046424866,0.33480869392493645,0.1,0.1,0.1,38.2424,0.8495802,0.36116084456443787
image462,140.59869384765625,132.7819366455078,16.97991943359375,14.171112060546875,0.05535590648651123,0.06632781028747559,0.06108868471523482,0.1,0.1,0.1,21.553112,0.33514655,2.004271984100342
image464,162.84603881835938,132.7249755859375,58.051544189453125,50.19306182861328,0.19606664776802063,0.22676384449005127,0.21197166265198897,0.1,0.1,0.1,33.576756,0.59671575,0.5827218294143677
image465,138.84347534179688,132.80905151367188,16.10888671875,14.107658386230469,0.05510804057121277,0.06292533874511719,0.05914598207734054,0.1,0.1,0.1,15.988823,0.24698715,2.1287717819213867
image468,112.61150360107422,132.70730590820312,21.158935546875,17.91321563720703,0.06997349858283997,0.08265209197998047,0.07657564499431217,0.1,0.1,0.1,18.684155,0.26445103,1.6594417095184326
image469,137.46070861816406,132.7451629638672,29.039031982421875,24.356536865234375,0.09514272212982178,0.11343371868133545,0.10468845711956219,0.1,0.1,0.1,22.88486,0.3500107,1.157373309135437
image470,3.5290615558624268,131.7617950439453,7.0581231117248535,22.42181396484375,0.0875852108001709,0.02757079340517521,0.06492810562422573,0.1,0.1,0.1,28.80088,0.948818,1.1345182657241821
image471,129.54632568359375,132.6827850341797,13.063774108886719,12.001922607421875,0.0468825101852417,0.051030367612838745,0.04900034785575891,0.1,0.1,0.1,18.950338,0.29029742,2.1908888816833496
image472,150.49932861328125,132.94656372070312,15.17218017578125,14.016609191894531,0.05475237965583801,0.05926632881164551,0.057054013043725094,0.1,0.1,0.1,17.64767,0.28964248,2.192448854446411
image474,127.93759155273438,132.53131103515625,20.129913330078125,26.68792724609375,0.10424971580505371,0.07863247394561768,0.0923338215505096,0.1,0.1,0.1,31.260214,0.55568296,1.0853822231292725
